Updated best error: 2181.021541670475. was found in iteration 0, time 6.991920246873633
Epochs 0, rate 2181.021541670475, time 7.005170077376533
Updated best error: 1983.3093880009358. was found in iteration 1, time 6.938935765443603
Epochs 1, rate 1983.3093880009358, time 6.952309885571594
Epochs 2, rate 2043.6198993934356, time 6.946139307634439
Epochs 3, rate 2110.996467905793, time 6.946454051023466
Epochs 4, rate 2146.4526577276706, time 6.9576268225646345
Epochs 5, rate 2170.5179928326734, time 6.968280793138547
Epochs 6, rate 2215.0599680192754, time 6.962131239328301
Epochs 7, rate 2166.5453959289657, time 6.956843055901118
Epochs 8, rate 2190.503355590167, time 6.940182681006263
Epochs 9, rate 2123.726771215763, time 6.978912812061026
Epochs 10, rate 2156.2525298683036, time 6.9597313983686035
Epochs 11, rate 2195.7463023005444, time 7.040389799469267
Epochs 12, rate 2170.421190931675, time 6.991624363363371
Epochs 13, rate 2243.2344471948645, time 6.968840714805992
Epochs 14, rate 2274.299916176499, time 6.937243942506029
Epochs 15, rate 2075.970403650129, time 6.952048630017089
Epochs 16, rate 2284.253700031328, time 7.212786310585216
Epochs 17, rate 2406.6320189513103, time 7.098515295510879
Epochs 18, rate 2295.085923037989, time 7.030679749848787
Epochs 19, rate 2253.838132228074, time 6.9527597398118814
Epochs 20, rate 2373.3704923096448, time 6.961391375967651
Epochs 21, rate 2444.124248169733, time 6.980215998060885
Epochs 22, rate 2403.3983777572394, time 6.999490474365302
Epochs 23, rate 2341.8776680744213, time 6.957144504631287
Epochs 24, rate 2327.2381486301983, time 6.986466343951179
Epochs 25, rate 2470.874459273346, time 7.005985689378576
Epochs 26, rate 2446.74039480996, time 6.982021907751914
Epochs 27, rate 2495.4599035971582, time 6.977165955409873
Epochs 28, rate 2464.4751759790875, time 6.987742940618773
Epochs 29, rate 2445.157328681904, time 6.99700993791339
Epochs 30, rate 2471.1351674235602, time 6.971494391036686
Epochs 31, rate 2384.8554931846606, time 6.978689585419488
Epochs 32, rate 2233.0898609977303, time 6.982029018836329
Epochs 33, rate 2373.92903573257, time 6.974359854328213
Epochs 34, rate 2329.7158189277175, time 6.980924325238448
Epochs 35, rate 2225.9094514061394, time 6.999455537254107
Epochs 36, rate 2342.37658371871, time 7.000922587656532
Epochs 37, rate 2412.1929857749797, time 7.000537351661478
Epochs 38, rate 2334.9143391738494, time 7.021665041931556
Epochs 39, rate 2322.0215249588477, time 6.9963384029397275
Epochs 40, rate 2373.6987003782006, time 6.9556830194051145
Epochs 41, rate 2352.920733105116, time 7.005565825427766
Epochs 42, rate 2343.3182350529282, time 6.979055652380339
Epochs 43, rate 2331.6945970952834, time 7.01029686977563
Epochs 44, rate 2324.375419087106, time 7.0211069753422635
Epochs 45, rate 2277.250730923124, time 6.956385163037339
Epochs 46, rate 2207.0342458574573, time 6.984641574381385
