Updated best error: 7134.560819465615. was found in iteration 0, time 3.9692262599855894
Epochs 0, rate 7134.560819465615, time 3.9800153414216766
Updated best error: 6231.211662984883. was found in iteration 1, time 4.033893656931468
Epochs 1, rate 6231.211662984883, time 4.044101174225943
Updated best error: 6039.222921402405. was found in iteration 2, time 3.9686348021459708
Epochs 2, rate 6039.222921402405, time 3.978581682244112
Epochs 3, rate 6102.152453378605, time 3.970296943989524
Updated best error: 6003.5225383449015. was found in iteration 4, time 3.973243411954172
Epochs 4, rate 6003.5225383449015, time 3.9835146199548035
Updated best error: 5995.912081690896. was found in iteration 5, time 3.970540267211618
Epochs 5, rate 5995.912081690896, time 3.9805159008792543
Epochs 6, rate 6039.221113265241, time 3.9811317837957176
Epochs 7, rate 6004.086958568023, time 3.9834917407679313
Epochs 8, rate 5999.5059513120095, time 3.992165734340233
Epochs 9, rate 6006.969104274783, time 3.975029843426455
Epochs 10, rate 6006.852536766098, time 3.993279703288863
Epochs 11, rate 6006.6793304548155, time 4.005975486499665
Epochs 12, rate 6006.218623756352, time 3.9862588853939087
Epochs 13, rate 6081.633678575636, time 3.975512161370716
Epochs 14, rate 6001.524528654429, time 3.9881600219632674
Epochs 15, rate 6006.330531961615, time 3.9696798243603553
Epochs 16, rate 6002.084239599215, time 3.993343703168648
Epochs 17, rate 6007.372344418224, time 4.076078854035586
Epochs 18, rate 6099.721063988827, time 4.009280601141654
Epochs 19, rate 6006.789922859007, time 3.9722197230330494
Epochs 20, rate 6006.721982493388, time 4.015305865326809
Epochs 21, rate 6006.654414186464, time 3.999476870536455
Epochs 22, rate 6006.570034347603, time 4.012342392565188
Epochs 23, rate 6006.457879340738, time 4.037236491312797
Epochs 24, rate 6006.292321275394, time 4.004812358223717
Epochs 25, rate 6005.988612336726, time 4.03357953190789
Epochs 26, rate 6004.819216387241, time 3.982010468156659
Epochs 27, rate 6029.813728547659, time 3.97986848178698
Epochs 28, rate 6005.643766272733, time 4.002307396687684
Epochs 29, rate 6056.250030685342, time 3.9758383443368075
Epochs 30, rate 6005.732535088748, time 3.9724683022795944
Epochs 31, rate 6083.293109444401, time 3.985103486571461
Epochs 32, rate 6005.588439544715, time 3.978243132150965
Epochs 33, rate 6004.959597637327, time 3.987385839824128
Epochs 34, rate 5999.026915564005, time 4.063976692912547
Epochs 35, rate 6193.45581235734, time 3.9959797562478343
Epochs 36, rate 6005.851131608558, time 3.974913592428493
Epochs 37, rate 6076.489795631112, time 3.977254998713761
Epochs 38, rate 6189.742673657089, time 3.995305129483313
Epochs 39, rate 6005.730662482721, time 3.974658520437515
Epochs 40, rate 6006.869037863077, time 3.9815850389895786
Epochs 41, rate 6006.820621518639, time 3.985310635944188
Epochs 42, rate 6006.755048335111, time 3.983437016231619
Epochs 43, rate 6006.656212298721, time 4.002199184324127
Epochs 44, rate 6006.473775336154, time 3.97138803375492
Epochs 45, rate 6005.928278381962, time 3.982115897910262
Epochs 46, rate 6013.256621958649, time 3.992533965541952
Epochs 47, rate 6004.025604274584, time 3.9998268602248572
Epochs 48, rate 6000.335167099776, time 4.051223711740022
Epochs 49, rate 6006.641410833085, time 3.9829856161049975
Epochs 50, rate 6006.299792960498, time 3.9984912105283
Epochs 51, rate 6005.970330794167, time 3.9875429023377365
Epochs 52, rate 6005.174662496009, time 3.977155134165514
Epochs 53, rate 6016.530270893122, time 3.9939005330525106
Epochs 54, rate 6196.636002734511, time 3.9760043730129837
Epochs 55, rate 6049.311806282877, time 3.986811077607854
Epochs 56, rate 6018.020110734332, time 3.9822986222061445
Updated best error: 5988.311940952866. was found in iteration 57, time 3.988117355376744
Epochs 57, rate 5988.311940952866, time 3.9980605253367685
Epochs 58, rate 6006.683999626317, time 4.085286179950344
