Updated best error: 3826.7360649857524. was found in iteration 0, time 1.9907515533886908
Epochs 0, rate 3826.7360649857524, time 2.0012203262413095
Updated best error: 3173.445176341484. was found in iteration 1, time 2.1568312452982354
Epochs 1, rate 3173.445176341484, time 2.166765139911149
Epochs 2, rate 3174.4734249192875, time 1.9168746662835474
Epochs 3, rate 3174.0559652391707, time 1.889593712057831
Epochs 4, rate 3239.5999022928477, time 1.7302652346770628
Epochs 5, rate 3174.5810941866985, time 1.7940588941128226
Epochs 6, rate 3174.568400804214, time 1.958782839745254
Epochs 7, rate 3174.5560678866377, time 2.064853522202611
Epochs 8, rate 3174.542924154617, time 1.9030466726107989
Epochs 9, rate 3174.5274875298855, time 1.7726229532017896
Epochs 10, rate 3174.5072766257995, time 1.8017555754850036
Epochs 11, rate 3174.4770315261317, time 1.979671844474069
Epochs 12, rate 3174.422237464031, time 1.7810560969774087
Epochs 13, rate 3174.28040141201, time 1.7034220767454826
Epochs 14, rate 3211.571415466314, time 1.6668963860465738
Epochs 15, rate 3174.534926097829, time 1.6324344596396259
Epochs 16, rate 3174.573179820534, time 1.6038459909359517
Epochs 17, rate 3174.571808527048, time 1.604985003312322
Epochs 18, rate 3174.570513053959, time 1.577427952986909
Epochs 19, rate 3174.5692805110607, time 1.6198914104461437
Epochs 20, rate 3174.568099632339, time 1.6326020342057745
Epochs 21, rate 3174.566960383356, time 1.6391773263567302
Epochs 22, rate 3174.565853643017, time 1.6160767701767327
Epochs 23, rate 3174.564770935701, time 1.8238077084934048
Epochs 24, rate 3174.5637041968585, time 1.8568267003793153
Epochs 25, rate 3174.562645557308, time 1.8498831770302786
Epochs 26, rate 3174.5615871343507, time 1.7250707322345988
Epochs 27, rate 3174.5605208162947, time 1.7182193439803086
Epochs 28, rate 3174.5594380290518, time 1.7185851017529785
Epochs 29, rate 3174.558329467752, time 1.7131621166445257
Epochs 30, rate 3174.557184775968, time 1.7222572108876193
Epochs 31, rate 3174.555992145811, time 1.7612371578979946
Epochs 32, rate 3174.5547378024507, time 1.744971294352581
Epochs 33, rate 3174.5534053219462, time 1.6156906066426018
Epochs 34, rate 3174.5519747043445, time 1.588433768316463
Epochs 35, rate 3174.5504210812933, time 1.6256013128950144
Epochs 36, rate 3174.548712870537, time 1.5941659315940342
Epochs 37, rate 3174.546809069939, time 1.6232688727759523
Epochs 38, rate 3174.5446551723708, time 1.632591831330501
Epochs 39, rate 3174.5421767993457, time 1.58414886805258
Epochs 40, rate 3174.5392694010775, time 1.6108865962269192
Epochs 41, rate 3174.5357808541944, time 1.7675777838157956
Epochs 42, rate 3174.5314804853915, time 1.8635003111885453
Epochs 43, rate 3174.5260003086187, time 1.6196749857226678
Epochs 44, rate 3174.518714256675, time 1.6667779708077433
Epochs 45, rate 3174.508462754468, time 1.6609632569598034
Epochs 46, rate 3174.492828797092, time 1.6068988161860034
Epochs 47, rate 3174.4657956959204, time 1.6296379430859815
Epochs 48, rate 3174.4070421279457, time 1.6609357400993758
Epochs 49, rate 3174.173706010989, time 1.6262481136291171
Epochs 50, rate 3213.8329981205957, time 1.6544658777056611
Epochs 51, rate 3174.5629649293683, time 1.572663208200538
Epochs 52, rate 3174.5627521974457, time 1.5986684932940989
Epochs 53, rate 3174.5625415752406, time 1.6524014950628043
Epochs 54, rate 3174.562332760249, time 1.6397746585789719
Epochs 55, rate 3174.5621254552143, time 1.611393030070758
Epochs 56, rate 3174.5619193667776, time 1.6357528689441097
Epochs 57, rate 3174.5617142038845, time 1.6088543681144074
Epochs 58, rate 3174.56150967661, time 1.5756470867236203
Epochs 59, rate 3174.5613054943815, time 1.6460432459862204
Epochs 60, rate 3174.5611013649354, time 1.5889256707851018
Epochs 61, rate 3174.560896992405, time 1.6075718970641901
Epochs 62, rate 3174.560692076252, time 1.643299289724382
Epochs 63, rate 3174.560486308986, time 1.6119603720180748
Epochs 64, rate 3174.5602793753865, time 1.6031998085563828
Epochs 65, rate 3174.5600709497485, time 1.6967317703129083
Epochs 66, rate 3174.559860694527, time 1.6424113300199679
Epochs 67, rate 3174.5596482581423, time 1.6434118305769516
Epochs 68, rate 3174.5594332723263, time 1.6536688163832878
Epochs 69, rate 3174.5592153502153, time 1.6695460429691593
Epochs 70, rate 3174.558994082982, time 1.6242415473025176
Epochs 71, rate 3174.558769037028, time 1.6379483431264816
Epochs 72, rate 3174.558539750492, time 1.63842973354258
Epochs 73, rate 3174.5583057292524, time 1.6158034566760762
Epochs 74, rate 3174.558066442658, time 1.647085176424298
Epochs 75, rate 3174.5578213185686, time 1.5830692178824393
Epochs 76, rate 3174.557569737465, time 1.6085578662496118
Epochs 77, rate 3174.557311026038, time 1.6275537730434735
Epochs 78, rate 3174.5570444498635, time 1.6439773174497532
Epochs 79, rate 3174.556769204631, time 1.6553365234358353
Epochs 80, rate 3174.5564844059727, time 1.6034851800104661
Epochs 81, rate 3174.556189077992, time 1.6670234582779813
Epochs 82, rate 3174.555882139533, time 1.6968548232252942
Epochs 83, rate 3174.55556238792, time 1.5953108183603035
Epochs 84, rate 3174.555228479982, time 1.641060530590039
Epochs 85, rate 3174.554878909525, time 1.6763504361406376
Epochs 86, rate 3174.5545119799162, time 1.6470768286089879
Epochs 87, rate 3174.5541257716936, time 1.7197491575643653
Epochs 88, rate 3174.5537181033164, time 1.6714947929758637
Epochs 89, rate 3174.5532864828674, time 1.601597338099964
Epochs 90, rate 3174.5528280493563, time 1.6245253728593525
Epochs 91, rate 3174.552339500222, time 1.588661941808823
Epochs 92, rate 3174.551817000833, time 1.6230750180657196
Epochs 93, rate 3174.5512560711786, time 1.6404332080855966
Epochs 94, rate 3174.5506514422254, time 1.713432956723409
Epochs 95, rate 3174.5499968724876, time 1.723672937729134
Epochs 96, rate 3174.549284910809, time 1.6252043281238002
Epochs 97, rate 3174.548506586042, time 1.717613045588223
Epochs 98, rate 3174.5476509969717, time 1.660756725937972
Epochs 99, rate 3174.546704761206, time 1.6336720998551755
