Updated best error: 18147.410994145303. was found in iteration 0, time 3.1908798004951677
Epochs 0, rate 18147.410994145303, time 3.204395833392482
Updated best error: 15945.561126653027. was found in iteration 1, time 3.2647205137582205
Epochs 1, rate 15945.561126653027, time 3.2742790660740866
Epochs 2, rate 15977.262918025659, time 3.213320261282206
Updated best error: 15780.87985691034. was found in iteration 3, time 3.182489941664244
Epochs 3, rate 15780.87985691034, time 3.1974254115411895
Updated best error: 15708.202317550798. was found in iteration 4, time 3.2136402606847696
Epochs 4, rate 15708.202317550798, time 3.2231499628505844
Updated best error: 15688.005055429225. was found in iteration 5, time 3.3690347550291335
Epochs 5, rate 15688.005055429225, time 3.3783570952218724
Epochs 6, rate 15837.444724206362, time 3.215933126000891
Epochs 7, rate 15743.649710554022, time 3.1984713612910127
Updated best error: 15607.048361891248. was found in iteration 8, time 3.2297731776161527
Epochs 8, rate 15607.048361891248, time 3.2390454309497727
Updated best error: 15583.78380418484. was found in iteration 9, time 3.201934156801144
Epochs 9, rate 15583.78380418484, time 3.2115771147582564
Epochs 10, rate 15685.041796234054, time 3.2025185035417962
Epochs 11, rate 15596.483275244203, time 3.2001582373886777
Epochs 12, rate 15723.759139329923, time 3.198000173757464
Epochs 13, rate 15691.776593849745, time 3.2114716850010154
Updated best error: 15540.043934743986. was found in iteration 14, time 3.1876646566997806
Epochs 14, rate 15540.043934743986, time 3.1978295074077323
Epochs 15, rate 15637.063771411858, time 3.2188585698459065
Epochs 16, rate 15665.985859959692, time 3.203012879435846
Epochs 17, rate 15666.290421951577, time 3.1855069022494718
Epochs 18, rate 15548.120301487541, time 3.2142338827761705
Epochs 19, rate 15633.731273578665, time 3.2000209622819966
Epochs 20, rate 15736.723393919547, time 3.242747839540243
Updated best error: 15520.42143142148. was found in iteration 21, time 3.2192818347648426
Epochs 21, rate 15520.42143142148, time 3.2289207734029333
Updated best error: 15343.171828273431. was found in iteration 22, time 3.199186181220284
Epochs 22, rate 15343.171828273431, time 3.208707322977716
Epochs 23, rate 15573.57918931637, time 3.204904740658094
Epochs 24, rate 15506.387126156846, time 3.2148101908860554
Epochs 25, rate 15593.314438569421, time 3.203015971215791
Epochs 26, rate 15568.75617925542, time 3.1911558965985023
Epochs 27, rate 15523.047642188707, time 3.209110491312458
Epochs 28, rate 15468.457200621317, time 3.1896903920714976
Epochs 29, rate 15555.364535964765, time 3.205705512118584
Epochs 30, rate 15476.657059119356, time 3.2210092132008867
Epochs 31, rate 15509.547674366891, time 3.554794255840534
Epochs 32, rate 15605.474948997984, time 3.3430068999296054
Epochs 33, rate 15539.022489658419, time 3.3033099687381764
Epochs 34, rate 15583.669547704818, time 3.307237149856519
Epochs 35, rate 15616.572844184724, time 3.3056019065188593
Epochs 36, rate 15569.383814599656, time 3.2761681446936564
Epochs 37, rate 15607.092252654595, time 3.2864860385961947
Epochs 38, rate 15597.56535530654, time 3.2997967771880212
Epochs 39, rate 15502.581587969189, time 3.2896257429165416
Epochs 40, rate 15600.251231904465, time 3.306926734978333
Epochs 41, rate 15545.732369851083, time 3.2626511842609034
Epochs 42, rate 15555.982745307998, time 3.337863411885337
Epochs 43, rate 15441.872154043553, time 3.3275167644133035
Epochs 44, rate 15563.197742012711, time 3.355019090206042
Epochs 45, rate 15531.895612820152, time 3.2508498534953105
Epochs 46, rate 15534.094026651204, time 3.228913043945795
Epochs 47, rate 15537.621890967072, time 3.2386895668751094
Epochs 48, rate 15552.334678388272, time 3.240268848967389
Epochs 49, rate 15389.926805627765, time 3.2870830616448075
Epochs 50, rate 15502.254726450908, time 3.22833395323687
Epochs 51, rate 15461.291311123465, time 3.238988542168954
Epochs 52, rate 15559.411939218977, time 3.2170282350780326
Epochs 53, rate 15605.154209845858, time 3.2545572089366033
Epochs 54, rate 15508.857454129744, time 3.1978879420821613
Epochs 55, rate 15522.099614085659, time 3.1976950149037293
Epochs 56, rate 15493.35558278656, time 3.3105676171107916
Epochs 57, rate 15593.998825741888, time 3.245133767482912
Epochs 58, rate 15518.97762367788, time 3.1973088513695984
Epochs 59, rate 15529.605123102407, time 3.2751299243973335
Epochs 60, rate 15539.770937211102, time 3.223832628253149
Epochs 61, rate 15632.971809383533, time 3.20819285050311
Epochs 62, rate 15421.342317464645, time 3.208857274392358
Epochs 63, rate 15534.854884993516, time 3.203852298167476
Epochs 64, rate 15587.833231811992, time 3.2076598273379204
Epochs 65, rate 15577.104619881693, time 3.2203441709571052
Epochs 66, rate 15505.715733685813, time 3.2116259649083077
Epochs 67, rate 15538.71667631192, time 3.1976412178992177
Epochs 68, rate 15553.701927517546, time 3.2011497717794555
Epochs 69, rate 15489.996448139875, time 3.19857555433191
Epochs 70, rate 15517.58753060154, time 3.2803943011058436
Epochs 71, rate 15537.312439371972, time 3.209549524315662
Epochs 72, rate 15719.73500645758, time 3.2592424949325505
Epochs 73, rate 16085.194347347551, time 3.2092143751797266
Epochs 74, rate 15672.429974781437, time 3.2184962130304484
Epochs 75, rate 15632.171884612897, time 3.1982737964390253
Epochs 76, rate 15487.077081017678, time 3.214618809597596
Epochs 77, rate 15580.699045528321, time 3.204913397647033
Epochs 78, rate 15588.63518251151, time 3.2013312593662704
Epochs 79, rate 15510.15761357609, time 3.1996412914850225
Epochs 80, rate 15487.536380257849, time 3.2022860015567858
Epochs 81, rate 15446.779642608086, time 3.2117428342535277
Epochs 82, rate 15513.301144833382, time 3.2163325841938786
Epochs 83, rate 15536.162471923251, time 3.2019149877523887
Epochs 84, rate 15731.867012332365, time 3.2091890225674433
Epochs 85, rate 15655.644923546832, time 3.1987085009459406
Epochs 86, rate 15586.496610217268, time 3.201215626730118
Epochs 87, rate 15551.596295093621, time 3.1955743618345878
Epochs 88, rate 15551.465906686459, time 3.1851399077568203
Epochs 89, rate 15448.34328200028, time 3.193246250211814
Epochs 90, rate 15565.02062654243, time 3.2039880273841845
Epochs 91, rate 15513.743886317407, time 3.1988343364610046
Epochs 92, rate 15588.669765540293, time 3.2168272692688333
Epochs 93, rate 15585.541387909067, time 3.2249302107593394
Epochs 94, rate 15599.157565904048, time 3.2012020228939946
Epochs 95, rate 15544.098913723863, time 3.2017869879891805
Epochs 96, rate 15504.590010298629, time 3.204641320859082
Epochs 97, rate 15599.361275290978, time 3.2170962542768393
Epochs 98, rate 15670.471467630372, time 3.242259647206083
Epochs 99, rate 15449.223580000238, time 3.2147842199192382
