Updated best error: 5466.654642002474. was found in iteration 0, time 1.474610443256097
Epochs 0, rate 5466.654642002474, time 1.482503143575741
Updated best error: 4764.313916410907. was found in iteration 1, time 1.4710128460428677
Epochs 1, rate 4764.313916410907, time 1.4789707829477265
Updated best error: 4764.27516596326. was found in iteration 2, time 1.4858914271462709
Epochs 2, rate 4764.27516596326, time 1.4859152338467538
Updated best error: 4764.191929371621. was found in iteration 3, time 1.470032442070078
Epochs 3, rate 4764.191929371621, time 1.4700550120905973
Updated best error: 4763.848768564262. was found in iteration 4, time 1.5176826725073624
Epochs 4, rate 4763.848768564262, time 1.5177070975769311
Epochs 5, rate 4812.368041508891, time 1.47453129364294
Epochs 6, rate 4764.411162682532, time 1.4594409254787024
Epochs 7, rate 4764.409670450996, time 1.4667631920892745
Epochs 8, rate 4764.408041940012, time 1.4850473707483616
Epochs 9, rate 4764.406170657884, time 1.4577806387096643
Epochs 10, rate 4764.403998053417, time 1.4947534010279924
Epochs 11, rate 4764.401445143198, time 1.652651001844788
Epochs 12, rate 4764.398402767229, time 1.4812005759449676
Epochs 13, rate 4764.394715691869, time 1.4903290614311118
Epochs 14, rate 4764.390155505491, time 1.6157842876273207
Epochs 15, rate 4764.384371882955, time 1.4878698582469951
Epochs 16, rate 4764.376799048725, time 1.4862503829936031
Epochs 17, rate 4764.36646086196, time 1.5542330974712968
Epochs 18, rate 4764.3515186016675, time 1.651174985250691
Epochs 19, rate 4764.328055456482, time 1.4910083258582745
Epochs 20, rate 4764.286015702877, time 1.4869618019729387
Epochs 21, rate 4764.189593574863, time 1.494444841198856
Updated best error: 4763.734580828584. was found in iteration 22, time 1.49622199733858
Epochs 22, rate 4763.734580828584, time 1.4962445673299953
Epochs 23, rate 4774.104322225616, time 1.5103097006794997
Epochs 24, rate 4764.432953974833, time 1.4889915566309355
Epochs 25, rate 4764.433140902713, time 1.5874215189833194
Epochs 26, rate 4764.4331408764065, time 1.5220059108687565
Epochs 27, rate 4764.433140850098, time 1.5878475665231235
Epochs 28, rate 4764.433140823893, time 1.519844446273055
Epochs 29, rate 4764.433140797569, time 1.5279755230003502
Epochs 30, rate 4764.43314077131, time 1.5514662619971205
Epochs 31, rate 4764.43314074509, time 1.485625224740943
Epochs 32, rate 4764.433140718843, time 1.4891931408201344
Epochs 33, rate 4764.433140692601, time 1.4652837745379657
Epochs 34, rate 4764.433140666339, time 1.4788245417003054
Epochs 35, rate 4764.433140640161, time 1.4630045130907092
Epochs 36, rate 4764.433140613889, time 1.4812587014457677
Epochs 37, rate 4764.433140587764, time 1.5191008727706503
Epochs 38, rate 4764.433140561606, time 1.4763928554020822
Epochs 39, rate 4764.43314053546, time 1.4984137613791972
Epochs 40, rate 4764.433140509371, time 1.4611732507764827
Epochs 41, rate 4764.433140483241, time 1.4576377983903512
Epochs 42, rate 4764.433140457118, time 1.4891337786102667
Epochs 43, rate 4764.43314043092, time 1.508109898015391
Epochs 44, rate 4764.433140404956, time 1.501030336250551
Epochs 45, rate 4764.433140378788, time 1.4884211229218636
Epochs 46, rate 4764.433140352758, time 1.4761455128609668
Epochs 47, rate 4764.433140326662, time 1.4535019219911192
Epochs 48, rate 4764.433140300626, time 1.4859251275775023
Epochs 49, rate 4764.433140274634, time 1.4936283016868401
Epochs 50, rate 4764.433140248567, time 1.4647093215025961
Epochs 51, rate 4764.433140222573, time 1.4537693611346185
Epochs 52, rate 4764.43314019652, time 1.4593614666955546
Epochs 53, rate 4764.433140170634, time 1.4550413201213814
Epochs 54, rate 4764.4331401446125, time 1.4604136000270955
Epochs 55, rate 4764.433140118575, time 1.4729761274065822
Epochs 56, rate 4764.433140092634, time 1.477451790618943
Epochs 57, rate 4764.433140066666, time 1.4641558925795835
Epochs 58, rate 4764.433140040749, time 1.4942679913074244
Epochs 59, rate 4764.433140014806, time 1.5054021155810915
Epochs 60, rate 4764.433139988928, time 1.485327176982537
Epochs 61, rate 4764.433139963059, time 1.494950038351817
Epochs 62, rate 4764.433139937139, time 1.507911714783404
Epochs 63, rate 4764.433139911239, time 1.4908200363570359
Epochs 64, rate 4764.433139885387, time 1.4739871400233824
Epochs 65, rate 4764.433139859597, time 1.4600657745613717
Epochs 66, rate 4764.433139833716, time 1.4622708332899492
Epochs 67, rate 4764.4331398078775, time 1.495324143936159
Epochs 68, rate 4764.433139782046, time 1.4892311697476543
Epochs 69, rate 4764.433139756223, time 1.5070243734517135
Epochs 70, rate 4764.433139730421, time 1.4882649879727978
Epochs 71, rate 4764.433139704636, time 1.5046764744038228
Epochs 72, rate 4764.433139678858, time 1.4816284785338212
Epochs 73, rate 4764.433139653106, time 1.4793705503689125
Epochs 74, rate 4764.433139627364, time 1.4868730678281281
Epochs 75, rate 4764.433139601587, time 1.5027530770166777
Epochs 76, rate 4764.433139575867, time 1.4802309931837954
Epochs 77, rate 4764.433139550162, time 1.4782664751110133
Epochs 78, rate 4764.433139524417, time 1.4616642257024068
Epochs 79, rate 4764.433139498695, time 1.471882873418508
Epochs 80, rate 4764.433139473055, time 1.4561163326143287
Epochs 81, rate 4764.433139447381, time 1.4902254867192823
Epochs 82, rate 4764.433139421654, time 1.5083099362964276
Epochs 83, rate 4764.43313939607, time 1.476554555556504
Epochs 84, rate 4764.433139370444, time 1.470606276736362
Epochs 85, rate 4764.433139344736, time 1.4651758713589516
Epochs 86, rate 4764.433139319168, time 1.4698342588671949
Epochs 87, rate 4764.433139293493, time 1.4926064678293187
Epochs 88, rate 4764.433139267935, time 1.5511379148229025
Epochs 89, rate 4764.433139242279, time 1.4913536778767593
Epochs 90, rate 4764.433139216797, time 1.5910163335793186
Epochs 91, rate 4764.433139191199, time 1.575119319575606
Epochs 92, rate 4764.433139165673, time 1.5071415519632865
Epochs 93, rate 4764.433139140139, time 1.577375392691465
Epochs 94, rate 4764.433139114565, time 1.5207302417547908
Epochs 95, rate 4764.433139089068, time 1.4855485485459212
Epochs 96, rate 4764.433139063598, time 1.4849611100216862
Epochs 97, rate 4764.433139037987, time 1.4915039384795818
Epochs 98, rate 4764.433139012563, time 1.4560677916451823
Epochs 99, rate 4764.4331389870795, time 1.4670590755995363
