Updated best error: 2943.607402270614. was found in iteration 0, time 0.3531510357024672
Epochs 0, rate 2943.607402270614, time 0.36019195017797756
Updated best error: 2582.1118317647215. was found in iteration 1, time 0.354090009801439
Epochs 1, rate 2582.1118317647215, time 0.36107929152422
Epochs 2, rate 2582.1118317647215, time 0.35508432680217084
Epochs 3, rate 2582.1118317647215, time 0.37859732666038326
Epochs 4, rate 2582.1118317647215, time 0.36062139865316567
Epochs 5, rate 2582.1118317647215, time 0.35332201122582774
Epochs 6, rate 2582.1118317647215, time 0.3518054923042655
Epochs 7, rate 2582.1118317647215, time 0.3591336333010986
Epochs 8, rate 2582.1118317647215, time 0.3524544572828745
Epochs 9, rate 2582.1118317647215, time 0.3538009282128769
Epochs 10, rate 2582.1118317647215, time 0.3529797509945638
Epochs 11, rate 2582.1118317647215, time 0.3551038050245552
Epochs 12, rate 2582.1118317647215, time 0.35349855196182034
Epochs 13, rate 2582.1118317647215, time 0.35276734559010947
Epochs 14, rate 2582.1118317647215, time 0.35321410804681364
Epochs 15, rate 2582.1118317647215, time 0.352926572348224
Epochs 16, rate 2582.1118317647215, time 0.35232336573972134
Epochs 17, rate 2582.1118317647215, time 0.3540192080035922
Epochs 18, rate 2582.1118317647215, time 0.35287030192193924
Epochs 19, rate 2582.1118317647215, time 0.36045753422149573
Epochs 20, rate 2582.1118317647215, time 0.353359112610633
Epochs 21, rate 2582.1118317647215, time 0.35532517659521545
Epochs 22, rate 2582.1118317647215, time 0.354648385578912
Epochs 23, rate 2582.1118317647215, time 0.3527750750472478
Epochs 24, rate 2582.1118317647215, time 0.35290029220414
Epochs 25, rate 2582.1118317647215, time 0.35439331358793424
Epochs 26, rate 2582.1118317647215, time 0.3550775248804712
Epochs 27, rate 2582.1118317647215, time 0.3525564860792656
Epochs 28, rate 2582.1118317647215, time 0.3533003687589371
Epochs 29, rate 2582.1118317647215, time 0.3530595189622545
Epochs 30, rate 2582.1118317647215, time 0.35420997093387996
Epochs 31, rate 2582.1118317647215, time 0.35873510263627395
Epochs 32, rate 2582.1118317647215, time 0.3615643920711591
Epochs 33, rate 2582.1118317647215, time 0.353768464505265
Epochs 34, rate 2582.1118317647215, time 0.35342867769577424
Epochs 35, rate 2582.1118317647215, time 0.3552311864295916
Epochs 36, rate 2582.1118317647215, time 0.3543732170073781
Epochs 37, rate 2582.1118317647215, time 0.35363242611128953
Epochs 38, rate 2582.1118317647215, time 0.35551346610009205
Epochs 39, rate 2582.1118317647215, time 0.35569464450964006
Epochs 40, rate 2582.1118317647215, time 0.35762979067658307
Epochs 41, rate 2582.1118317647215, time 0.3569100238964893
Epochs 42, rate 2582.1118317647215, time 0.3585941173914762
Epochs 43, rate 2582.1118317647215, time 0.3542167728555796
Epochs 44, rate 2582.1118317647215, time 0.35381422287537134
Epochs 45, rate 2582.1118317647215, time 0.3558152239966148
Epochs 46, rate 2582.1118317647215, time 0.3543478643987328
Epochs 47, rate 2582.1118317647215, time 0.3541215459772502
Epochs 48, rate 2582.1118317647215, time 0.35559199735871516
Epochs 49, rate 2582.1118317647215, time 0.3752288304931426
Epochs 50, rate 2582.1118317647215, time 0.3555787026962207
Epochs 51, rate 2582.1118317647215, time 0.35466569955679006
Epochs 52, rate 2582.1118317647215, time 0.3537619717644702
Epochs 53, rate 2582.1118317647215, time 0.355916943615739
Epochs 54, rate 2582.1118317647215, time 0.3544767916937417
Epochs 55, rate 2582.1118317647215, time 0.3609893206776178
Epochs 56, rate 2582.1118317647215, time 0.3549099503143225
Epochs 57, rate 2582.1118317647215, time 0.35529456795484293
Epochs 58, rate 2582.1118317647215, time 0.35519717683200724
Epochs 59, rate 2582.1118317647215, time 0.3558115138584981
Epochs 60, rate 2582.1118317647215, time 0.3545411007544317
Epochs 61, rate 2582.1118317647215, time 0.3621094731861376
Epochs 62, rate 2582.1118317647215, time 0.3573558588177548
Epochs 63, rate 2582.1118317647215, time 0.3550821625540266
Epochs 64, rate 2582.1118317647215, time 0.36393053261053865
Epochs 65, rate 2582.1118317647215, time 0.3546245788602391
Epochs 66, rate 2582.1118317647215, time 0.3551671865498065
Epochs 67, rate 2582.1118317647215, time 0.3568033574265428
Epochs 68, rate 2582.1118317647215, time 0.35496096470888006
Epochs 69, rate 2582.1118317647215, time 0.35505309980362654
Epochs 70, rate 2582.1118317647215, time 0.35639802484729444
Epochs 71, rate 2582.1118317647215, time 0.3571555113667273
Epochs 72, rate 2582.1118317647215, time 0.35429097561427625
Epochs 73, rate 2582.1118317647215, time 0.3539239811252628
Epochs 74, rate 2582.1118317647215, time 0.3544712264883856
Epochs 75, rate 2582.1118317647215, time 0.3602970707543136
Epochs 76, rate 2582.1118317647215, time 0.3541493720113067
Epochs 77, rate 2582.1118317647215, time 0.35469321641357965
Epochs 78, rate 2582.1118317647215, time 0.35844973118582857
Epochs 79, rate 2582.1118317647215, time 0.3551885198467062
Epochs 80, rate 2582.1118317647215, time 0.3563804016885115
Epochs 81, rate 2582.1118317647215, time 0.35514337982749566
Epochs 82, rate 2582.1118317647215, time 0.3556488861395337
Epochs 83, rate 2582.1118317647215, time 0.3579392780266062
Epochs 84, rate 2582.1118317647215, time 0.3561318224419665
Epochs 85, rate 2582.1118317647215, time 0.35566558175924
Epochs 86, rate 2582.1118317647215, time 0.35719013931884547
Epochs 87, rate 2582.1118317647215, time 0.3571150090210722
Epochs 88, rate 2582.1118317647215, time 0.3553913407231448
Epochs 89, rate 2582.1118317647215, time 0.355542838027759
Epochs 90, rate 2582.1118317647215, time 0.356805521678325
Epochs 91, rate 2582.1118317647215, time 0.35736668005483807
Epochs 92, rate 2582.1118317647215, time 0.36368319007669925
Epochs 93, rate 2582.1118317647215, time 0.35702534735173685
Epochs 94, rate 2582.1118317647215, time 0.35590581319775083
Epochs 95, rate 2582.1118317647215, time 0.35932068608963164
Epochs 96, rate 2582.1118317647215, time 0.360661282637011
Epochs 97, rate 2582.1118317647215, time 0.37472672514559235
Epochs 98, rate 2582.1118317647215, time 0.3590167639522406
Epochs 99, rate 2582.1118317647215, time 0.35820455289285746
