Updated best error: 24448.258670009942. was found in iteration 0, time 4.847768707521027
Epochs 0, rate 24448.258670009942, time 4.859139971449622
Epochs 1, rate 24545.02240778575, time 4.88728786126012
Epochs 2, rate 24715.81145867983, time 4.860244974232046
Epochs 3, rate 24771.557413472972, time 4.862426226231037
Epochs 4, rate 24781.849114237557, time 4.888886312401155
Epochs 5, rate 24754.489884645158, time 4.873619403530029
Epochs 6, rate 24791.83252087421, time 4.957070611038944
Epochs 7, rate 24828.920567937552, time 4.8582189296867
Epochs 8, rate 24844.132521912372, time 4.861673377366969
Epochs 9, rate 24842.446798264067, time 4.8626636750705075
Epochs 10, rate 24835.89595307204, time 4.9507367870392045
Epochs 11, rate 24881.592524862845, time 4.853640310160699
Epochs 12, rate 24882.135425084067, time 4.9208967650920385
Epochs 13, rate 24888.061252340005, time 4.876089737110306
Epochs 14, rate 24874.080524144756, time 4.883454051960143
Epochs 15, rate 24852.933641178148, time 4.872990535135614
Epochs 16, rate 24851.909193668012, time 4.878751451979042
Epochs 17, rate 24811.784507972552, time 4.961444245433086
Epochs 18, rate 24843.507890463174, time 5.046036320389248
Epochs 19, rate 24866.59948845184, time 4.959001119525055
Epochs 20, rate 24874.130074294957, time 4.8747775849478785
Epochs 21, rate 24870.541091207928, time 4.8609304222336505
Epochs 22, rate 24895.07410721694, time 4.868670079376898
Epochs 23, rate 24890.63350600804, time 4.850911503628595
Epochs 24, rate 24910.403674983638, time 4.877824845010764
Epochs 25, rate 24889.361192707853, time 4.8673232992732665
Epochs 26, rate 24907.5105029168, time 4.865780191015801
Epochs 27, rate 24917.773710498735, time 4.8593078552075895
Epochs 28, rate 24915.19932516583, time 4.873430804844247
Epochs 29, rate 24884.966950062062, time 4.8881248065736145
Epochs 30, rate 24917.22515136933, time 4.874509836663492
Epochs 31, rate 24911.47300525231, time 4.870900490699569
Epochs 32, rate 24907.32221096002, time 4.859657844892354
Epochs 33, rate 24942.30416511757, time 4.865682490708423
Epochs 34, rate 24933.642888007842, time 4.88698301158729
Epochs 35, rate 24936.67586117488, time 4.871586557055707
Epochs 36, rate 24912.239004435563, time 4.873255191632779
Epochs 37, rate 24899.990595469626, time 4.872254072732176
Epochs 38, rate 24889.439055360865, time 4.865669196049566
