Updated best error: 3576.0146521674046. was found in iteration 0, time 2.0976332101854496
Epochs 0, rate 3576.0146521674046, time 2.1090836237272015
Updated best error: 2987.0162097834045. was found in iteration 1, time 2.1218699961464154
Epochs 1, rate 2987.0162097834045, time 2.1306506561813876
Epochs 2, rate 3021.8229434991413, time 2.073656133899931
Updated best error: 2942.403122039033. was found in iteration 3, time 2.0861135407321854
Epochs 3, rate 2942.403122039033, time 2.094343863631366
Updated best error: 2942.202354696393. was found in iteration 4, time 2.0624842898832867
Epochs 4, rate 2942.202354696393, time 2.0625074782437878
Updated best error: 2941.497179857819. was found in iteration 5, time 2.082612407131819
Epochs 5, rate 2941.497179857819, time 2.082636213846854
Updated best error: 2941.2978111408024. was found in iteration 6, time 2.0704907677863957
Epochs 6, rate 2941.2978111408024, time 2.0705151928559644
Epochs 7, rate 2957.19261167836, time 2.099047391136992
Epochs 8, rate 2941.7604465792756, time 2.06710464846401
Updated best error: 2937.8791164223276. was found in iteration 9, time 2.09569713647943
Epochs 9, rate 2937.8791164223276, time 2.1038739715586416
Epochs 10, rate 2942.055343805589, time 2.0842689837736543
Epochs 11, rate 2976.2722297859536, time 2.0718214706284925
Epochs 12, rate 2942.156201074938, time 2.1013306719250977
Epochs 13, rate 2999.7178173378493, time 2.080869878962403
Epochs 14, rate 2942.752329928316, time 2.0671729768364457
Epochs 15, rate 2942.748470046482, time 2.0805848166928627
Epochs 16, rate 2942.744639708437, time 2.0776065033714985
Epochs 17, rate 2942.740780221211, time 2.078005652394495
Epochs 18, rate 2942.736833076479, time 2.072817024338292
Epochs 19, rate 2942.7327365327033, time 2.076777287526056
Epochs 20, rate 2942.7284218327945, time 2.075392787679448
Epochs 21, rate 2942.723808511812, time 2.07250104425475
Epochs 22, rate 2942.718798036347, time 2.0736799406149657
Epochs 23, rate 2942.713264566421, time 2.0838216029515024
Epochs 24, rate 2942.707040741718, time 2.074199669121299
Epochs 25, rate 2942.6998946182193, time 2.0706410283746663
Epochs 26, rate 2942.6914901174596, time 2.083899206685601
Epochs 27, rate 2942.68131483386, time 2.078791274136165
Epochs 28, rate 2942.668537971159, time 2.0778458072745707
Epochs 29, rate 2942.65170291264, time 2.081043327911175
Epochs 30, rate 2942.627972260719, time 2.0750140444288263
Epochs 31, rate 2942.590908936082, time 2.093960791869904
Epochs 32, rate 2942.521813891633, time 2.098643295263173
Epochs 33, rate 2942.330358566127, time 2.0703367970563704
Epochs 34, rate 2981.6331484626476, time 2.077037306371494
Epochs 35, rate 2942.714526963032, time 2.0903749434655765
Epochs 36, rate 2942.7078424030556, time 2.0796671758726006
Epochs 37, rate 2942.699053033357, time 2.0893048778088996
Epochs 38, rate 2942.687802446225, time 2.0842748581490014
Epochs 39, rate 2942.672690941978, time 2.0661063121515326
Epochs 40, rate 2942.650971773723, time 2.085345542160212
Epochs 41, rate 2942.6163610007725, time 2.0907518316380447
Epochs 42, rate 2942.5503846251095, time 2.081352506094845
Epochs 43, rate 2942.361213410569, time 2.0759103519376367
Epochs 44, rate 2992.5419264034604, time 2.0858148746192455
Epochs 45, rate 2942.6815652211826, time 2.089122153498465
Epochs 46, rate 2942.6663462403126, time 2.081872543771169
Epochs 47, rate 2942.645299918341, time 2.1044617192674195
Epochs 48, rate 2942.6141482284124, time 2.079224741915823
Epochs 49, rate 2942.563163718204, time 2.0794331280048937
Epochs 50, rate 2942.4647087036715, time 2.0977244177483954
Epochs 51, rate 2942.1989803187666, time 2.091861781271291
Epochs 52, rate 2957.701652444401, time 2.0838998250401346
Epochs 53, rate 2966.6351936905994, time 2.09282332539442
Epochs 54, rate 2942.7708430349303, time 2.0863349123101216
Epochs 55, rate 2942.769934893463, time 2.083302183629712
Epochs 56, rate 2942.7690205554527, time 2.0920182254340034
Epochs 57, rate 2942.768095808547, time 2.0786617284757085
Epochs 58, rate 2942.767156261056, time 2.086394583704532
Epochs 59, rate 2942.7661972559013, time 2.1193300974700833
Epochs 60, rate 2942.765213774654, time 2.0790797373629175
Epochs 61, rate 2942.764200326675, time 2.084852402971592
Epochs 62, rate 2942.763150817687, time 2.0900589633674826
Epochs 63, rate 2942.7620583914213, time 2.122055503044976
Epochs 64, rate 2942.7609152342234, time 2.095287784584798
Epochs 65, rate 2942.759712330501, time 2.087838445761008
Epochs 66, rate 2942.7584391516925, time 2.0825375860149506
Epochs 67, rate 2942.757083255056, time 2.0772110645048087
Epochs 68, rate 2942.7556297576657, time 2.0854469526093453
Epochs 69, rate 2942.7540606377597, time 2.096892419285723
Epochs 70, rate 2942.752353789718, time 2.0874510455032578
Epochs 71, rate 2942.7504817259805, time 2.1075578294694424
Epochs 72, rate 2942.7484097591337, time 2.0932431893452303
Epochs 73, rate 2942.7460934023816, time 2.1000540752575034
Epochs 74, rate 2942.74347456656, time 2.0866366701957304
Epochs 75, rate 2942.7404758477364, time 2.0937839419639204
Epochs 76, rate 2942.7369916850303, time 2.0843818338034907
Epochs 77, rate 2942.732874188624, time 2.0807174541259883
Epochs 78, rate 2942.727909477206, time 2.0818917128199246
Epochs 79, rate 2942.7217761903553, time 2.0906609332741937
Epochs 80, rate 2942.7139682936863, time 2.080043136535096
Epochs 81, rate 2942.7036404100377, time 2.093524850657559
Epochs 82, rate 2942.6892669972485, time 2.09027446055552
Epochs 83, rate 2942.6677892548623, time 2.0956918804586167
Epochs 84, rate 2942.632054316273, time 2.0832564252632437
Epochs 85, rate 2942.5605684471407, time 2.0881800876231864
Epochs 86, rate 2942.3449175408177, time 2.0929531802103156
Epochs 87, rate 2962.89508919867, time 2.081393935965025
Epochs 88, rate 2942.7695493369156, time 2.1006096684286604
Epochs 89, rate 2942.7691591686844, time 2.094407554337522
Epochs 90, rate 2942.76876348987, time 2.0928944363695337
Epochs 91, rate 2942.768359789706, time 2.080217822207487
Epochs 92, rate 2942.7679472282166, time 2.0793870604538824
Epochs 93, rate 2942.7675249046742, time 2.0961278216709616
Epochs 94, rate 2942.767091849752, time 2.0860074926313246
Epochs 95, rate 2942.7666470164345, time 2.0915473470813595
Epochs 96, rate 2942.7661892692217, time 2.0967941006383626
Epochs 97, rate 2942.765717372491, time 2.0808865745930234
Epochs 98, rate 2942.7652299768138, time 2.0859719371364918
Epochs 99, rate 2942.7647256029395, time 2.080767850173288
